,Mean TemperatureC,Mean TemperatureC_1,Mean TemperatureC_2,Mean TemperatureC_3,Mean TemperatureC_4,Mean TemperatureC_5,MeanDew PointC_1,MeanDew PointC_2,MeanDew PointC_3,MeanDew PointC_4,MeanDew PointC_5, Mean Humidity_1, Mean Humidity_2, Mean Humidity_3, Mean Humidity_4, Mean Humidity_5, Min Humidity_1, Min Humidity_2, Min Humidity_3, Min Humidity_4, Min Humidity_5, Mean Sea Level PressurehPa_1, Mean Sea Level PressurehPa_2, Mean Sea Level PressurehPa_3, Mean Sea Level PressurehPa_4, Mean Sea Level PressurehPa_5, Mean VisibilityKm_1, Mean VisibilityKm_2, Mean VisibilityKm_3, Mean VisibilityKm_4, Mean VisibilityKm_5, Mean Wind SpeedKm/h_1, Mean Wind SpeedKm/h_2, Mean Wind SpeedKm/h_3, Mean Wind SpeedKm/h_4, Mean Wind SpeedKm/h_5,Precipitationmm_1,Precipitationmm_2,Precipitationmm_3,Precipitationmm_4,Precipitationmm_5, CloudCover_1, CloudCover_2, CloudCover_3, CloudCover_4, CloudCover_5,WindDirDegrees_1,WindDirDegrees_2,WindDirDegrees_3,WindDirDegrees_4,WindDirDegrees_5,Mean TemperatureCtrend_in_last3_days,MeanDew PointCtrend_in_last3_days,Mean TemperatureCtrend_in_last6_days,MeanDew PointCtrend_in_last6_days
4804,23.0,26.0,27.0,26.0,24.0,24.0,14.0,12.0,12.0,13.0,12.0,55.0,43.0,47.0,55.0,49.0,31.0,19.0,21.0,24.0,24.0,1015.0,1017.0,1020.0,1021.0,1019.0,9.0,10.0,10.0,10.0,10.0,8.0,8.0,6.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,351.0,266.0,39.0,54.0,21.0,-0.3333333333333334,0.6476030138606802,-0.002806125400934598,0.027777777777777016
4805,26.0,23.0,26.0,27.0,26.0,24.0,15.0,14.0,12.0,12.0,13.0,65.0,55.0,43.0,47.0,55.0,33.0,31.0,19.0,21.0,24.0,1019.0,1015.0,1017.0,1020.0,1021.0,9.0,9.0,10.0,10.0,10.0,8.0,8.0,8.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,58.0,351.0,266.0,39.0,54.0,-0.11111111111111117,0.2222222222222177,0.05555555555555533,0.055555555555554484
4806,28.0,26.0,23.0,26.0,27.0,26.0,14.0,15.0,14.0,12.0,12.0,51.0,65.0,55.0,43.0,47.0,21.0,33.0,31.0,19.0,21.0,1021.0,1019.0,1015.0,1017.0,1020.0,10.0,9.0,9.0,10.0,10.0,5.0,8.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,21.0,58.0,351.0,266.0,39.0,0.22222222222222215,-0.11111111111111432,0.22222222222222174,-0.009531826402989883
4807,28.0,28.0,26.0,23.0,26.0,27.0,13.0,14.0,15.0,14.0,12.0,42.0,51.0,65.0,55.0,43.0,21.0,21.0,33.0,31.0,19.0,1021.0,1021.0,1019.0,1015.0,1017.0,10.0,10.0,9.0,9.0,10.0,6.0,5.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,34.0,21.0,58.0,351.0,266.0,1.0998866095073725,-1.2952060277213866,0.05555555555555532,-0.027777777777778543
4808,29.0,28.0,28.0,26.0,23.0,26.0,11.0,13.0,14.0,15.0,14.0,33.0,42.0,51.0,65.0,55.0,19.0,21.0,21.0,33.0,31.0,1021.0,1021.0,1021.0,1019.0,1015.0,10.0,10.0,10.0,9.0,9.0,10.0,6.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,44.0,34.0,21.0,58.0,351.0,0.647603013860688,-0.22222222222222676,0.05555555555555533,-5.264550902204114e-30
4809,29.0,29.0,28.0,28.0,26.0,23.0,12.0,11.0,13.0,14.0,15.0,39.0,33.0,42.0,51.0,65.0,16.0,19.0,21.0,21.0,33.0,1019.0,1021.0,1021.0,1021.0,1019.0,10.0,10.0,10.0,10.0,9.0,6.0,10.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,18.0,44.0,34.0,21.0,58.0,0.11111111111111117,0.03812730561195587,0.16190075346517155,-0.004765913201495039
4810,28.0,29.0,29.0,28.0,28.0,26.0,13.0,12.0,11.0,13.0,14.0,40.0,39.0,33.0,42.0,51.0,15.0,16.0,19.0,21.0,21.0,1018.0,1019.0,1021.0,1021.0,1021.0,10.0,10.0,10.0,10.0,10.0,13.0,6.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,38.0,18.0,44.0,34.0,21.0,5.4782007307014706e-33,0.03812730561195587,0.2749716523768427,-0.2222222222222244
4811,28.0,28.0,29.0,29.0,28.0,28.0,11.0,13.0,12.0,11.0,13.0,35.0,40.0,39.0,33.0,42.0,19.0,15.0,16.0,19.0,21.0,1019.0,1018.0,1019.0,1021.0,1021.0,10.0,10.0,10.0,10.0,10.0,11.0,13.0,6.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,1.0,180.0,38.0,18.0,44.0,34.0,-0.11111111111111106,-0.019063652805980217,0.05555555555555533,-0.09286515973632418
4812,29.0,28.0,28.0,29.0,29.0,28.0,11.0,11.0,13.0,12.0,11.0,37.0,35.0,40.0,39.0,33.0,15.0,19.0,15.0,16.0,19.0,1019.0,1019.0,1018.0,1019.0,1021.0,10.0,10.0,10.0,10.0,10.0,5.0,11.0,13.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,1.0,1.0,167.0,180.0,38.0,18.0,44.0,5.4782007307014706e-33,-0.6476030138606955,0.027777777777777617,-0.09286515973632418
4813,29.0,29.0,28.0,28.0,29.0,29.0,10.0,11.0,11.0,13.0,12.0,33.0,37.0,35.0,40.0,39.0,13.0,15.0,19.0,15.0,16.0,1017.0,1019.0,1019.0,1018.0,1019.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,11.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,1.0,244.0,167.0,180.0,38.0,18.0,0.11111111111111117,-0.6476030138606959,0.027777777777777617,-0.09286515973632418
4814,26.0,29.0,29.0,28.0,28.0,29.0,8.0,10.0,11.0,11.0,13.0,30.0,33.0,37.0,35.0,40.0,11.0,13.0,15.0,19.0,15.0,1016.0,1017.0,1019.0,1019.0,1018.0,10.0,10.0,10.0,10.0,10.0,11.0,8.0,5.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,2.0,215.0,244.0,167.0,180.0,38.0,-0.05954426498469389,-1.6285393610547216,-0.0833333333333336,-0.5000000000000032
4815,26.0,26.0,29.0,29.0,28.0,28.0,6.0,8.0,10.0,11.0,11.0,28.0,30.0,33.0,37.0,35.0,15.0,11.0,13.0,15.0,19.0,1014.0,1016.0,1017.0,1019.0,1019.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,8.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,10.0,239.0,215.0,244.0,167.0,180.0,-0.33333333333333315,-0.22222222222222693,-0.0833333333333336,-0.40713484026368013
4816,24.0,26.0,26.0,29.0,29.0,28.0,8.0,6.0,8.0,10.0,11.0,32.0,28.0,30.0,33.0,37.0,19.0,15.0,11.0,13.0,15.0,1012.0,1014.0,1016.0,1017.0,1019.0,10.0,10.0,10.0,10.0,10.0,16.0,11.0,11.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,1.0,225.0,239.0,215.0,244.0,167.0,-1.0998866095073725,-0.5555555555555631,-0.1279569651578451,-0.6006977333356295
4817,24.0,24.0,26.0,26.0,29.0,29.0,3.0,8.0,6.0,8.0,10.0,28.0,32.0,28.0,30.0,33.0,11.0,19.0,15.0,11.0,13.0,1016.0,1012.0,1014.0,1016.0,1017.0,10.0,10.0,10.0,10.0,10.0,8.0,16.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,269.0,225.0,239.0,215.0,244.0,-0.22222222222222215,-0.07504940885147403,-0.1279569651578451,-0.6006977333356295
4818,27.0,24.0,24.0,26.0,26.0,29.0,3.0,3.0,8.0,6.0,8.0,25.0,28.0,32.0,28.0,30.0,12.0,11.0,19.0,15.0,11.0,1017.0,1016.0,1012.0,1014.0,1016.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,16.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,1.0,305.0,269.0,225.0,239.0,215.0,0.011224501603738203,-0.006192010000094267,-0.05555555555555579,-0.07565081002347962
4819,28.0,27.0,24.0,24.0,26.0,26.0,7.0,3.0,3.0,8.0,6.0,29.0,25.0,28.0,32.0,28.0,13.0,12.0,11.0,19.0,15.0,1019.0,1017.0,1016.0,1012.0,1014.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,8.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,34.0,305.0,269.0,225.0,239.0,0.8293446239041952,1.7777777777777646,-0.004765913201494787,0.08642933833337868
4820,29.0,28.0,27.0,24.0,24.0,26.0,11.0,7.0,3.0,3.0,8.0,37.0,29.0,25.0,28.0,32.0,14.0,13.0,12.0,11.0,19.0,1021.0,1019.0,1017.0,1016.0,1012.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,6.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,10.0,157.0,34.0,305.0,269.0,225.0,1.547578136697279,0.7429212778905736,0.1492324859782433,0.08642933833337868
4821,28.0,29.0,28.0,27.0,24.0,24.0,9.0,11.0,7.0,3.0,3.0,31.0,37.0,29.0,25.0,28.0,14.0,14.0,13.0,12.0,11.0,1017.0,1021.0,1019.0,1017.0,1016.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,225.0,157.0,34.0,305.0,269.0,0.11111111111111122,-0.019063652805980255,0.04824152791181111,-0.011746280030540797
4822,26.0,28.0,29.0,28.0,27.0,24.0,8.0,9.0,11.0,7.0,3.0,29.0,31.0,37.0,29.0,25.0,14.0,14.0,14.0,13.0,12.0,1013.0,1017.0,1021.0,1019.0,1017.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,10.0,216.0,225.0,157.0,34.0,305.0,-0.22222222222222213,-0.6476030138606959,0.04824152791181111,0.06985329516003848
4823,26.0,26.0,28.0,29.0,28.0,27.0,8.0,8.0,9.0,11.0,7.0,30.0,29.0,31.0,37.0,29.0,20.0,14.0,14.0,14.0,13.0,1010.0,1013.0,1017.0,1021.0,1019.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,238.0,216.0,225.0,157.0,34.0,-0.6476030138606876,-2.45916430801189e-29,0.04824152791181111,0.1857303194726435
4824,26.0,26.0,26.0,28.0,29.0,28.0,9.0,8.0,8.0,9.0,11.0,32.0,30.0,29.0,31.0,37.0,18.0,20.0,14.0,14.0,14.0,1012.0,1010.0,1013.0,1017.0,1021.0,10.0,10.0,10.0,10.0,10.0,13.0,11.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0,1.0,224.0,238.0,216.0,225.0,157.0,-0.22222222222222215,0.1111111111111078,-0.004765913201494787,0.009531826402988981
4825,27.0,26.0,26.0,26.0,28.0,29.0,9.0,9.0,8.0,8.0,9.0,40.0,32.0,30.0,29.0,31.0,16.0,18.0,20.0,14.0,14.0,1019.0,1012.0,1010.0,1013.0,1017.0,10.0,10.0,10.0,10.0,10.0,11.0,13.0,11.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0,1.0,25.0,224.0,238.0,216.0,225.0,0.11111111111111117,-2.45916430801189e-29,-0.004765913201494787,-0.16190075346517382
4826,27.0,27.0,26.0,26.0,26.0,28.0,8.0,9.0,9.0,8.0,8.0,35.0,40.0,32.0,30.0,29.0,13.0,16.0,18.0,20.0,14.0,1022.0,1019.0,1012.0,1010.0,1013.0,10.0,10.0,10.0,10.0,10.0,13.0,11.0,13.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,25.0,25.0,224.0,238.0,216.0,0.11111111111111117,-1.163570661666631,-0.05555555555555579,-0.29089266541665754
4827,27.0,27.0,27.0,26.0,26.0,26.0,3.0,8.0,9.0,9.0,8.0,24.0,35.0,40.0,32.0,30.0,14.0,13.0,16.0,18.0,20.0,1019.0,1022.0,1019.0,1012.0,1010.0,10.0,10.0,10.0,10.0,10.0,13.0,13.0,11.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,2.0,1.0,26.0,25.0,25.0,224.0,238.0,0.11111111111111117,-0.16976267166671757,-0.004765913201494787,-0.0015480025000235546
4828,27.0,27.0,27.0,27.0,26.0,26.0,7.0,3.0,8.0,9.0,9.0,32.0,24.0,35.0,40.0,32.0,13.0,14.0,13.0,16.0,18.0,1017.0,1019.0,1022.0,1019.0,1012.0,31.0,10.0,10.0,10.0,10.0,13.0,13.0,13.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,1.0,1.0,2.0,56.0,26.0,25.0,25.0,224.0,5.4782007307014706e-33,-0.006192010000094267,0.027777777777777617,-0.0015480025000235546
4829,28.0,27.0,27.0,27.0,27.0,26.0,7.0,7.0,3.0,8.0,9.0,31.0,32.0,24.0,35.0,40.0,14.0,13.0,14.0,13.0,16.0,1018.0,1017.0,1019.0,1022.0,1019.0,10.0,31.0,10.0,10.0,10.0,11.0,13.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,10.0,1.0,1.0,48.0,56.0,26.0,25.0,25.0,0.11111111111111117,0.99999999999999,0.1111111111111108,-0.0015480025000235546
4830,28.0,28.0,27.0,27.0,27.0,27.0,8.0,7.0,7.0,3.0,8.0,30.0,31.0,32.0,24.0,35.0,10.0,14.0,13.0,14.0,13.0,1019.0,1018.0,1017.0,1019.0,1022.0,10.0,10.0,31.0,10.0,10.0,6.0,11.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,31.0,10.0,1.0,329.0,48.0,56.0,26.0,25.0,0.11111111111111117,-2.5331200178763604e-29,0.1111111111111108,-0.04244066791667934
4831,26.0,28.0,28.0,27.0,27.0,27.0,7.0,8.0,7.0,7.0,3.0,27.0,30.0,31.0,32.0,24.0,14.0,10.0,14.0,13.0,14.0,1015.0,1019.0,1018.0,1017.0,1019.0,10.0,10.0,10.0,31.0,10.0,10.0,6.0,11.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,31.0,10.0,2.0,329.0,48.0,56.0,26.0,-0.019063652805978867,-2.5331200178763604e-29,-0.004765913201494787,-0.0015480025000235546
4832,28.0,26.0,28.0,28.0,27.0,27.0,7.0,7.0,8.0,7.0,7.0,34.0,27.0,30.0,31.0,32.0,13.0,14.0,10.0,14.0,13.0,1015.0,1015.0,1019.0,1018.0,1017.0,10.0,10.0,10.0,10.0,31.0,13.0,10.0,6.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,10.0,31.0,37.0,2.0,329.0,48.0,56.0,5.4782007307014706e-33,-2.5331200178763604e-29,0.027777777777777617,0.2499999999999976
4833,28.0,28.0,26.0,28.0,28.0,27.0,8.0,7.0,7.0,8.0,7.0,30.0,34.0,27.0,30.0,31.0,15.0,13.0,14.0,10.0,14.0,1015.0,1015.0,1015.0,1019.0,1018.0,31.0,10.0,10.0,10.0,10.0,6.0,13.0,10.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,1.0,1.0,10.0,221.0,37.0,2.0,329.0,48.0,5.4782007307014706e-33,0.44444444444443776,0.027777777777777617,0.11111111111110955
4834,28.0,28.0,28.0,26.0,28.0,28.0,9.0,8.0,7.0,7.0,8.0,33.0,30.0,34.0,27.0,30.0,14.0,15.0,13.0,14.0,10.0,1015.0,1015.0,1015.0,1015.0,1019.0,10.0,31.0,10.0,10.0,10.0,10.0,6.0,13.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,10.0,1.0,1.0,201.0,221.0,37.0,2.0,329.0,0.22222222222222232,0.11111111111110777,0.027777777777777617,0.02777777777777699
4835,24.0,28.0,28.0,28.0,26.0,28.0,8.0,9.0,8.0,7.0,7.0,31.0,33.0,30.0,34.0,27.0,12.0,14.0,15.0,13.0,14.0,1014.0,1015.0,1015.0,1015.0,1015.0,10.0,10.0,31.0,10.0,10.0,10.0,10.0,6.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,10.0,1.0,267.0,201.0,221.0,37.0,2.0,-0.4444444444444444,-2.5331200178763604e-29,-0.1111111111111114,-5.609677548238306e-30
4836,26.0,24.0,28.0,28.0,28.0,26.0,8.0,8.0,9.0,8.0,7.0,40.0,31.0,33.0,30.0,34.0,15.0,12.0,14.0,15.0,13.0,1018.0,1014.0,1015.0,1015.0,1015.0,10.0,10.0,10.0,31.0,10.0,16.0,10.0,10.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31.0,10.0,38.0,267.0,201.0,221.0,37.0,-0.038127305611957714,-0.11111111111111446,-0.009531826402989522,0.02777777777777699
4837,26.0,26.0,24.0,28.0,28.0,28.0,8.0,8.0,8.0,9.0,8.0,35.0,40.0,31.0,33.0,30.0,16.0,15.0,12.0,14.0,15.0,1016.0,1018.0,1014.0,1015.0,1015.0,10.0,10.0,10.0,10.0,31.0,11.0,16.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,31.0,18.0,38.0,267.0,201.0,221.0,-0.038127305611957714,0.0,0.019063652805978767,0.02777777777777699
4838,24.0,26.0,26.0,24.0,28.0,28.0,8.0,8.0,8.0,8.0,9.0,36.0,35.0,40.0,31.0,33.0,16.0,16.0,15.0,12.0,14.0,1014.0,1016.0,1018.0,1014.0,1015.0,10.0,10.0,10.0,10.0,10.0,8.0,11.0,16.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,1.0,47.0,18.0,38.0,267.0,201.0,5.4782007307014706e-33,-0.3333333333333391,-0.1111111111111114,-0.0833333333333347
4839,27.0,24.0,26.0,26.0,24.0,28.0,5.0,8.0,8.0,8.0,8.0,28.0,36.0,35.0,40.0,31.0,15.0,16.0,16.0,15.0,12.0,1016.0,1014.0,1016.0,1018.0,1014.0,10.0,10.0,10.0,10.0,10.0,13.0,8.0,11.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,1.0,1.0,17.0,47.0,18.0,38.0,267.0,0.011224501603738203,-2.5331200178763604e-29,-0.001994354714569231,-0.02777777777777857
4840,27.0,27.0,24.0,26.0,26.0,24.0,8.0,5.0,8.0,8.0,8.0,29.0,28.0,36.0,35.0,40.0,17.0,15.0,16.0,16.0,15.0,1018.0,1016.0,1014.0,1016.0,1018.0,10.0,10.0,10.0,10.0,10.0,6.0,13.0,8.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,1.0,184.0,17.0,47.0,18.0,38.0,0.011224501603738203,0.5555555555555481,-0.001994354714569231,0.13888888888888715
4841,28.0,27.0,27.0,24.0,26.0,26.0,13.0,8.0,5.0,8.0,8.0,41.0,29.0,28.0,36.0,35.0,31.0,17.0,15.0,16.0,16.0,1019.0,1018.0,1016.0,1014.0,1016.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,13.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,87.0,184.0,17.0,47.0,18.0,0.8293446239041952,3.6102148205366107,0.20733615597604835,0.43738796367818666
4842,28.0,28.0,27.0,27.0,24.0,26.0,16.0,13.0,8.0,5.0,8.0,58.0,41.0,29.0,28.0,36.0,22.0,31.0,17.0,15.0,16.0,1019.0,1019.0,1018.0,1016.0,1014.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,6.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,10.0,193.0,87.0,184.0,17.0,47.0,0.11111111111111122,0.5555555555555481,0.04824152791181113,0.13888888888888715
4843,27.0,28.0,28.0,27.0,27.0,24.0,13.0,16.0,13.0,8.0,5.0,40.0,58.0,41.0,29.0,28.0,24.0,22.0,31.0,17.0,15.0,1018.0,1019.0,1019.0,1018.0,1016.0,9.0,10.0,10.0,10.0,10.0,8.0,8.0,5.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,292.0,193.0,87.0,184.0,17.0,2.1912802922805882e-32,-0.6666666666666748,0.002806125400934499,-0.0012652458304634347
4844,24.0,27.0,28.0,28.0,27.0,27.0,7.0,13.0,16.0,13.0,8.0,34.0,40.0,58.0,41.0,29.0,8.0,24.0,22.0,31.0,17.0,1018.0,1018.0,1019.0,1019.0,1018.0,9.0,9.0,10.0,10.0,10.0,6.0,8.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,1.0,1.0,317.0,292.0,193.0,87.0,184.0,-0.8293446239041946,-3.4791626766756223,-1.9721522630525295e-31,0.00030284979014812727
4845,22.0,24.0,27.0,28.0,28.0,27.0,5.0,7.0,13.0,16.0,13.0,29.0,34.0,40.0,58.0,41.0,14.0,8.0,24.0,22.0,31.0,1016.0,1018.0,1018.0,1019.0,1019.0,10.0,9.0,9.0,10.0,10.0,8.0,6.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,2.0,1.0,14.0,317.0,292.0,193.0,87.0,-1.9101675806055884,-0.5048824856078499,-0.27497165237684373,0.00030284979014812727
4846,20.0,22.0,24.0,27.0,28.0,28.0,8.0,5.0,7.0,13.0,16.0,44.0,29.0,34.0,40.0,58.0,20.0,14.0,8.0,24.0,22.0,1016.0,1016.0,1018.0,1018.0,1019.0,10.0,10.0,9.0,9.0,10.0,19.0,8.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,3.0,2.0,34.0,14.0,317.0,292.0,193.0,-2.310884330125856,-0.2222222222222271,-0.5777210825314649,-0.4146723119521004
4847,22.0,20.0,22.0,24.0,27.0,28.0,5.0,8.0,5.0,7.0,13.0,39.0,44.0,29.0,34.0,40.0,18.0,20.0,14.0,8.0,24.0,1017.0,1016.0,1016.0,1018.0,1018.0,10.0,10.0,10.0,9.0,9.0,14.0,19.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,10.0,3.0,31.0,34.0,14.0,317.0,292.0,-0.22222222222222207,0.11111111111110769,-0.47754189515139783,-0.5866932184619515
4848,22.0,22.0,20.0,22.0,24.0,27.0,6.0,5.0,8.0,5.0,7.0,37.0,39.0,44.0,29.0,34.0,14.0,18.0,20.0,14.0,8.0,1016.0,1017.0,1016.0,1016.0,1018.0,10.0,10.0,10.0,10.0,9.0,10.0,14.0,19.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,10.0,10.0,357.0,31.0,34.0,14.0,317.0,4.930380657631324e-32,0.2513408497163274,-0.47754189515139783,-0.010942391792291057
4849,23.0,22.0,22.0,20.0,22.0,24.0,11.0,6.0,5.0,8.0,5.0,49.0,37.0,39.0,44.0,29.0,33.0,14.0,18.0,20.0,14.0,1020.0,1016.0,1017.0,1016.0,1016.0,10.0,10.0,10.0,10.0,10.0,19.0,10.0,14.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,10.0,93.0,357.0,31.0,34.0,14.0,0.6476030138606882,3.046267540555398,-0.1279569651578451,0.4057380880673141
4850,24.0,23.0,22.0,22.0,20.0,22.0,15.0,11.0,6.0,5.0,8.0,59.0,49.0,37.0,39.0,44.0,39.0,33.0,14.0,18.0,20.0,1020.0,1020.0,1016.0,1017.0,1016.0,10.0,10.0,10.0,10.0,10.0,6.0,19.0,10.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,179.0,93.0,357.0,31.0,34.0,0.44444444444444486,0.8847624822411041,0.009531826402989342,0.40573808806731393
4851,23.0,24.0,23.0,22.0,22.0,20.0,13.0,15.0,11.0,6.0,5.0,49.0,59.0,49.0,37.0,39.0,25.0,39.0,33.0,14.0,18.0,1015.0,1020.0,1020.0,1016.0,1017.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,19.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,188.0,179.0,93.0,357.0,31.0,0.11111111111111133,0.2794131806401536,0.027777777777777617,0.26519128703547823
4852,26.0,23.0,24.0,23.0,22.0,22.0,14.0,13.0,15.0,11.0,6.0,58.0,49.0,59.0,49.0,37.0,37.0,25.0,39.0,33.0,14.0,1015.0,1015.0,1020.0,1020.0,1016.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,128.0,188.0,179.0,93.0,357.0,0.3333333333333337,-0.019063652805980255,0.4775418951513965,0.6458411111299073
4853,27.0,26.0,23.0,24.0,23.0,22.0,14.0,14.0,13.0,15.0,11.0,58.0,58.0,49.0,59.0,49.0,23.0,37.0,25.0,39.0,33.0,1021.0,1015.0,1015.0,1020.0,1020.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,8.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,310.0,128.0,188.0,179.0,93.0,0.3333333333333337,-0.019063652805980255,0.386894534174319,0.16102040210688925
4854,28.0,27.0,26.0,23.0,24.0,23.0,12.0,14.0,14.0,13.0,15.0,43.0,58.0,58.0,49.0,59.0,19.0,23.0,37.0,25.0,39.0,1025.0,1021.0,1015.0,1015.0,1020.0,10.0,10.0,10.0,10.0,10.0,6.0,5.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,155.0,310.0,128.0,188.0,179.0,1.5475781366972794,-0.6476030138606959,0.6220084679281453,-0.01906365280597952
4855,26.0,28.0,27.0,26.0,23.0,24.0,11.0,12.0,14.0,14.0,13.0,37.0,43.0,58.0,58.0,49.0,19.0,19.0,23.0,37.0,25.0,1020.0,1025.0,1021.0,1015.0,1015.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,250.0,155.0,310.0,128.0,188.0,0.03812730561195783,-2.402790933342519,0.1492324859782433,-0.7124752955742684
4856,26.0,26.0,28.0,27.0,26.0,23.0,6.0,11.0,12.0,14.0,14.0,30.0,37.0,43.0,58.0,58.0,10.0,19.0,19.0,23.0,37.0,1015.0,1020.0,1025.0,1021.0,1015.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0,6.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,1.0,1.0,232.0,250.0,155.0,310.0,128.0,-0.01906365280597883,-0.06874503548110276,0.04824152791181111,-0.040052803887721145
