,Mean TemperatureC,Mean TemperatureC_1,Mean TemperatureC_2,Mean TemperatureC_3,Mean TemperatureC_4,Mean TemperatureC_5,MeanDew PointC_1,MeanDew PointC_2,MeanDew PointC_3,MeanDew PointC_4,MeanDew PointC_5, Mean Humidity_1, Mean Humidity_2, Mean Humidity_3, Mean Humidity_4, Mean Humidity_5, Min Humidity_1, Min Humidity_2, Min Humidity_3, Min Humidity_4, Min Humidity_5, Mean Sea Level PressurehPa_1, Mean Sea Level PressurehPa_2, Mean Sea Level PressurehPa_3, Mean Sea Level PressurehPa_4, Mean Sea Level PressurehPa_5, Mean VisibilityKm_1, Mean VisibilityKm_2, Mean VisibilityKm_3, Mean VisibilityKm_4, Mean VisibilityKm_5, Mean Wind SpeedKm/h_1, Mean Wind SpeedKm/h_2, Mean Wind SpeedKm/h_3, Mean Wind SpeedKm/h_4, Mean Wind SpeedKm/h_5,Precipitationmm_1,Precipitationmm_2,Precipitationmm_3,Precipitationmm_4,Precipitationmm_5, CloudCover_1, CloudCover_2, CloudCover_3, CloudCover_4, CloudCover_5,WindDirDegrees_1,WindDirDegrees_2,WindDirDegrees_3,WindDirDegrees_4,WindDirDegrees_5
6451,6.0,7.0,4.0,3.0,3.0,2.0,-2.0,-2.0,-4.0,-4.0,-4.0,66.0,69.0,67.0,67.0,70.0,17.0,26.0,19.0,17.0,30.0,1035.0,1039.0,1039.0,1035.0,1033.0,26.0,26.0,23.0,15.0,27.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,31.0,1.0,348.0,348.0,349.0,325.0,22.0
6452,4.0,6.0,7.0,4.0,3.0,3.0,-1.0,-2.0,-2.0,-4.0,-4.0,72.0,66.0,69.0,67.0,67.0,27.0,17.0,26.0,19.0,17.0,1030.0,1035.0,1039.0,1039.0,1035.0,22.0,26.0,26.0,23.0,15.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,31.0,333.0,348.0,348.0,349.0,325.0
6453,4.0,4.0,6.0,7.0,4.0,3.0,-1.0,-1.0,-2.0,-2.0,-4.0,80.0,72.0,66.0,69.0,67.0,40.0,27.0,17.0,26.0,19.0,1028.0,1030.0,1035.0,1039.0,1039.0,9.0,22.0,26.0,26.0,23.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,6.0,0.0,347.0,333.0,348.0,348.0,349.0
6454,4.0,4.0,4.0,6.0,7.0,4.0,-2.0,-1.0,-1.0,-2.0,-2.0,75.0,80.0,72.0,66.0,69.0,29.0,40.0,27.0,17.0,26.0,1031.0,1028.0,1030.0,1035.0,1039.0,13.0,9.0,22.0,26.0,26.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,4.0,4.0,6.0,344.0,347.0,333.0,348.0,348.0
6455,6.0,4.0,4.0,4.0,6.0,7.0,-2.0,-2.0,-1.0,-1.0,-2.0,70.0,75.0,80.0,72.0,66.0,28.0,29.0,40.0,27.0,17.0,1038.0,1031.0,1028.0,1030.0,1035.0,20.0,13.0,9.0,22.0,26.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,4.0,4.0,341.0,344.0,347.0,333.0,348.0
6456,5.0,6.0,4.0,4.0,4.0,6.0,-1.0,-2.0,-2.0,-1.0,-1.0,72.0,70.0,75.0,80.0,72.0,34.0,28.0,29.0,40.0,27.0,1043.0,1038.0,1031.0,1028.0,1030.0,24.0,20.0,13.0,9.0,22.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,3.0,4.0,342.0,341.0,344.0,347.0,333.0
6457,7.0,5.0,6.0,4.0,4.0,4.0,-1.0,-1.0,-2.0,-2.0,-1.0,73.0,72.0,70.0,75.0,80.0,27.0,34.0,28.0,29.0,40.0,1037.0,1043.0,1038.0,1031.0,1028.0,27.0,24.0,20.0,13.0,9.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,10.0,3.0,343.0,342.0,341.0,344.0,347.0
6458,6.0,7.0,5.0,6.0,4.0,4.0,1.0,-1.0,-1.0,-2.0,-2.0,72.0,73.0,72.0,70.0,75.0,33.0,27.0,34.0,28.0,29.0,1032.0,1037.0,1043.0,1038.0,1031.0,21.0,27.0,24.0,20.0,13.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,6.0,4.0,10.0,358.0,343.0,342.0,341.0,344.0
6459,6.0,6.0,7.0,5.0,6.0,4.0,1.0,1.0,-1.0,-1.0,-2.0,74.0,72.0,73.0,72.0,70.0,41.0,33.0,27.0,34.0,28.0,1033.0,1032.0,1037.0,1043.0,1038.0,27.0,21.0,27.0,24.0,20.0,6.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,6.0,4.0,346.0,358.0,343.0,342.0,341.0
6460,2.0,6.0,6.0,7.0,5.0,6.0,1.0,1.0,1.0,-1.0,-1.0,77.0,74.0,72.0,73.0,72.0,43.0,41.0,33.0,27.0,34.0,1027.0,1033.0,1032.0,1037.0,1043.0,12.0,27.0,21.0,27.0,24.0,6.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,10.0,6.0,275.0,346.0,358.0,343.0,342.0
6461,9.0,2.0,6.0,6.0,7.0,5.0,2.0,1.0,1.0,1.0,-1.0,92.0,77.0,74.0,72.0,73.0,78.0,43.0,41.0,33.0,27.0,1027.0,1027.0,1033.0,1032.0,1037.0,5.0,12.0,27.0,21.0,27.0,5.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,1.0,10.0,357.0,275.0,346.0,358.0,343.0
6462,7.0,9.0,2.0,6.0,6.0,7.0,5.0,2.0,1.0,1.0,1.0,85.0,92.0,77.0,74.0,72.0,50.0,78.0,43.0,41.0,33.0,1019.0,1027.0,1027.0,1033.0,1032.0,8.0,5.0,12.0,27.0,21.0,8.0,5.0,6.0,6.0,5.0,3.05,0.0,0.0,0.0,0.0,6.0,6.0,5.0,3.0,1.0,191.0,357.0,275.0,346.0,358.0
6463,3.0,7.0,9.0,2.0,6.0,6.0,1.0,5.0,2.0,1.0,1.0,63.0,85.0,92.0,77.0,74.0,33.0,50.0,78.0,43.0,41.0,1014.0,1019.0,1027.0,1027.0,1033.0,15.0,8.0,5.0,12.0,27.0,19.0,8.0,5.0,6.0,6.0,4.06,3.05,0.0,0.0,0.0,3.0,6.0,6.0,5.0,3.0,255.0,191.0,357.0,275.0,346.0
6464,1.0,3.0,7.0,9.0,2.0,6.0,-3.0,1.0,5.0,2.0,1.0,66.0,63.0,85.0,92.0,77.0,22.0,33.0,50.0,78.0,43.0,1023.0,1014.0,1019.0,1027.0,1027.0,22.0,15.0,8.0,5.0,12.0,6.0,19.0,8.0,5.0,6.0,0.0,4.06,3.05,0.0,0.0,3.0,3.0,6.0,6.0,5.0,171.0,255.0,191.0,357.0,275.0
6465,3.0,1.0,3.0,7.0,9.0,2.0,0.0,-3.0,1.0,5.0,2.0,89.0,66.0,63.0,85.0,92.0,69.0,22.0,33.0,50.0,78.0,1015.0,1023.0,1014.0,1019.0,1027.0,10.0,22.0,15.0,8.0,5.0,5.0,6.0,19.0,8.0,5.0,0.0,0.0,4.06,3.05,0.0,7.0,3.0,3.0,6.0,6.0,79.0,171.0,255.0,191.0,357.0
6466,3.0,3.0,1.0,3.0,7.0,9.0,-2.0,0.0,-3.0,1.0,5.0,68.0,89.0,66.0,63.0,85.0,31.0,69.0,22.0,33.0,50.0,1011.0,1015.0,1023.0,1014.0,1019.0,14.0,10.0,22.0,15.0,8.0,16.0,5.0,6.0,19.0,8.0,5.08,0.0,0.0,4.06,3.05,4.0,7.0,3.0,3.0,6.0,2.0,79.0,171.0,255.0,191.0
6467,2.0,3.0,3.0,1.0,3.0,7.0,-2.0,-2.0,0.0,-3.0,1.0,75.0,68.0,89.0,66.0,63.0,40.0,31.0,69.0,22.0,33.0,1011.0,1011.0,1015.0,1023.0,1014.0,17.0,14.0,10.0,22.0,15.0,5.0,16.0,5.0,6.0,19.0,0.0,5.08,0.0,0.0,4.06,3.0,4.0,7.0,3.0,3.0,115.0,2.0,79.0,171.0,255.0
6468,3.0,2.0,3.0,3.0,1.0,3.0,-1.0,-2.0,-2.0,0.0,-3.0,84.0,75.0,68.0,89.0,66.0,45.0,40.0,31.0,69.0,22.0,1011.0,1011.0,1011.0,1015.0,1023.0,13.0,17.0,14.0,10.0,22.0,6.0,5.0,16.0,5.0,6.0,0.25,0.0,5.08,0.0,0.0,3.0,3.0,4.0,7.0,3.0,236.0,115.0,2.0,79.0,171.0
6469,4.0,3.0,2.0,3.0,3.0,1.0,-1.0,-1.0,-2.0,-2.0,0.0,75.0,84.0,75.0,68.0,89.0,40.0,45.0,40.0,31.0,69.0,1015.0,1011.0,1011.0,1011.0,1015.0,12.0,13.0,17.0,14.0,10.0,8.0,6.0,5.0,16.0,5.0,0.0,0.25,0.0,5.08,0.0,3.0,3.0,3.0,4.0,7.0,351.0,236.0,115.0,2.0,79.0
6470,3.0,4.0,3.0,2.0,3.0,3.0,-3.0,-1.0,-1.0,-2.0,-2.0,57.0,75.0,84.0,75.0,68.0,26.0,40.0,45.0,40.0,31.0,1023.0,1015.0,1011.0,1011.0,1011.0,31.0,12.0,13.0,17.0,14.0,10.0,8.0,6.0,5.0,16.0,0.0,0.0,0.25,0.0,5.08,1.0,3.0,3.0,3.0,4.0,358.0,351.0,236.0,115.0,2.0
6471,8.0,3.0,4.0,3.0,2.0,3.0,-4.0,-3.0,-1.0,-1.0,-2.0,58.0,57.0,75.0,84.0,75.0,19.0,26.0,40.0,45.0,40.0,1027.0,1023.0,1015.0,1011.0,1011.0,31.0,31.0,12.0,13.0,17.0,10.0,10.0,8.0,6.0,5.0,0.0,0.0,0.0,0.25,0.0,7.0,1.0,3.0,3.0,3.0,357.0,358.0,351.0,236.0,115.0
6472,6.0,8.0,3.0,4.0,3.0,2.0,-3.0,-4.0,-3.0,-1.0,-1.0,43.0,58.0,57.0,75.0,84.0,14.0,19.0,26.0,40.0,45.0,1027.0,1027.0,1023.0,1015.0,1011.0,30.0,31.0,31.0,12.0,13.0,16.0,10.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,0.25,6.0,7.0,1.0,3.0,3.0,353.0,357.0,358.0,351.0,236.0
6473,7.0,6.0,8.0,3.0,4.0,3.0,-4.0,-3.0,-4.0,-3.0,-1.0,49.0,43.0,58.0,57.0,75.0,18.0,14.0,19.0,26.0,40.0,1028.0,1027.0,1027.0,1023.0,1015.0,29.0,30.0,31.0,31.0,12.0,5.0,16.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,7.0,1.0,3.0,56.0,353.0,357.0,358.0,351.0
6474,6.0,7.0,6.0,8.0,3.0,4.0,-1.0,-4.0,-3.0,-4.0,-3.0,57.0,49.0,43.0,58.0,57.0,29.0,18.0,14.0,19.0,26.0,1028.0,1028.0,1027.0,1027.0,1023.0,29.0,29.0,30.0,31.0,31.0,6.0,5.0,16.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,6.0,7.0,1.0,343.0,56.0,353.0,357.0,358.0
6475,7.0,6.0,7.0,6.0,8.0,3.0,0.0,-1.0,-4.0,-3.0,-4.0,67.0,57.0,49.0,43.0,58.0,29.0,29.0,18.0,14.0,19.0,1025.0,1028.0,1028.0,1027.0,1027.0,25.0,29.0,29.0,30.0,31.0,5.0,6.0,5.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,6.0,7.0,306.0,343.0,56.0,353.0,357.0
6476,14.0,7.0,6.0,7.0,6.0,8.0,3.0,0.0,-1.0,-4.0,-3.0,77.0,67.0,57.0,49.0,43.0,44.0,29.0,29.0,18.0,14.0,1015.0,1025.0,1028.0,1028.0,1027.0,17.0,25.0,29.0,29.0,30.0,11.0,5.0,6.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,8.0,6.0,203.0,306.0,343.0,56.0,353.0
6477,7.0,14.0,7.0,6.0,7.0,6.0,9.0,3.0,0.0,-1.0,-4.0,76.0,77.0,67.0,57.0,49.0,40.0,44.0,29.0,29.0,18.0,1001.0,1015.0,1025.0,1028.0,1028.0,16.0,17.0,25.0,29.0,29.0,27.0,11.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,5.0,8.0,238.0,203.0,306.0,343.0,56.0
6478,4.0,7.0,14.0,7.0,6.0,7.0,1.0,9.0,3.0,0.0,-1.0,59.0,76.0,77.0,67.0,57.0,29.0,40.0,44.0,29.0,29.0,999.0,1001.0,1015.0,1025.0,1028.0,16.0,16.0,17.0,25.0,29.0,29.0,27.0,11.0,5.0,6.0,1.02,0.0,0.0,0.0,0.0,4.0,6.0,4.0,2.0,5.0,284.0,238.0,203.0,306.0,343.0
6479,4.0,4.0,7.0,14.0,7.0,6.0,-3.0,1.0,9.0,3.0,0.0,51.0,59.0,76.0,77.0,67.0,28.0,29.0,40.0,44.0,29.0,1013.0,999.0,1001.0,1015.0,1025.0,17.0,16.0,16.0,17.0,25.0,24.0,29.0,27.0,11.0,5.0,0.0,1.02,0.0,0.0,0.0,4.0,4.0,6.0,4.0,2.0,290.0,284.0,238.0,203.0,306.0
6480,7.0,4.0,4.0,7.0,14.0,7.0,1.0,-3.0,1.0,9.0,3.0,74.0,51.0,59.0,76.0,77.0,43.0,28.0,29.0,40.0,44.0,1010.0,1013.0,999.0,1001.0,1015.0,15.0,17.0,16.0,16.0,17.0,19.0,24.0,29.0,27.0,11.0,2.03,0.0,1.02,0.0,0.0,5.0,4.0,4.0,6.0,4.0,229.0,290.0,284.0,238.0,203.0
6481,2.0,7.0,4.0,4.0,7.0,14.0,2.0,1.0,-3.0,1.0,9.0,72.0,74.0,51.0,59.0,76.0,44.0,43.0,28.0,29.0,40.0,1002.0,1010.0,1013.0,999.0,1001.0,16.0,15.0,17.0,16.0,16.0,19.0,19.0,24.0,29.0,27.0,0.51,2.03,0.0,1.02,0.0,4.0,5.0,4.0,4.0,6.0,263.0,229.0,290.0,284.0,238.0
6482,3.0,2.0,7.0,4.0,4.0,7.0,-5.0,2.0,1.0,-3.0,1.0,56.0,72.0,74.0,51.0,59.0,33.0,44.0,43.0,28.0,29.0,1005.0,1002.0,1010.0,1013.0,999.0,18.0,16.0,15.0,17.0,16.0,19.0,19.0,19.0,24.0,29.0,0.0,0.51,2.03,0.0,1.02,4.0,4.0,5.0,4.0,4.0,340.0,263.0,229.0,290.0,284.0
6483,2.0,3.0,2.0,7.0,4.0,4.0,-7.0,-5.0,2.0,1.0,-3.0,44.0,56.0,72.0,74.0,51.0,24.0,33.0,44.0,43.0,28.0,1013.0,1005.0,1002.0,1010.0,1013.0,20.0,18.0,16.0,15.0,17.0,29.0,19.0,19.0,19.0,24.0,0.0,0.0,0.51,2.03,0.0,3.0,4.0,4.0,5.0,4.0,356.0,340.0,263.0,229.0,290.0
6484,1.0,2.0,3.0,2.0,7.0,4.0,-6.0,-7.0,-5.0,2.0,1.0,54.0,44.0,56.0,72.0,74.0,22.0,24.0,33.0,44.0,43.0,1013.0,1013.0,1005.0,1002.0,1010.0,17.0,20.0,18.0,16.0,15.0,13.0,29.0,19.0,19.0,19.0,0.0,0.0,0.0,0.51,2.03,4.0,3.0,4.0,4.0,5.0,330.0,356.0,340.0,263.0,229.0
6485,2.0,1.0,2.0,3.0,2.0,7.0,-4.0,-6.0,-7.0,-5.0,2.0,64.0,54.0,44.0,56.0,72.0,46.0,22.0,24.0,33.0,44.0,1017.0,1013.0,1013.0,1005.0,1002.0,17.0,17.0,20.0,18.0,16.0,5.0,13.0,29.0,19.0,19.0,0.0,0.0,0.0,0.0,0.51,6.0,4.0,3.0,4.0,4.0,38.0,330.0,356.0,340.0,263.0
6486,4.0,2.0,1.0,2.0,3.0,2.0,-4.0,-4.0,-6.0,-7.0,-5.0,61.0,64.0,54.0,44.0,56.0,27.0,46.0,22.0,24.0,33.0,1023.0,1017.0,1013.0,1013.0,1005.0,31.0,17.0,17.0,20.0,18.0,8.0,5.0,13.0,29.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,3.0,4.0,351.0,38.0,330.0,356.0,340.0
6487,4.0,4.0,2.0,1.0,2.0,3.0,-3.0,-4.0,-4.0,-6.0,-7.0,57.0,61.0,64.0,54.0,44.0,27.0,27.0,46.0,22.0,24.0,1023.0,1023.0,1017.0,1013.0,1013.0,21.0,31.0,17.0,17.0,20.0,8.0,8.0,5.0,13.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,6.0,4.0,3.0,77.0,351.0,38.0,330.0,356.0
6488,6.0,4.0,4.0,2.0,1.0,2.0,0.0,-3.0,-4.0,-4.0,-6.0,69.0,57.0,61.0,64.0,54.0,44.0,27.0,27.0,46.0,22.0,1024.0,1023.0,1023.0,1017.0,1013.0,15.0,21.0,31.0,17.0,17.0,6.0,8.0,8.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,10.0,6.0,4.0,6.0,77.0,351.0,38.0,330.0
6489,8.0,6.0,4.0,4.0,2.0,1.0,2.0,0.0,-3.0,-4.0,-4.0,81.0,69.0,57.0,61.0,64.0,56.0,44.0,27.0,27.0,46.0,1021.0,1024.0,1023.0,1023.0,1017.0,14.0,15.0,21.0,31.0,17.0,6.0,6.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,10.0,6.0,346.0,6.0,77.0,351.0,38.0
6490,7.0,8.0,6.0,4.0,4.0,2.0,2.0,2.0,0.0,-3.0,-4.0,75.0,81.0,69.0,57.0,61.0,37.0,56.0,44.0,27.0,27.0,1020.0,1021.0,1024.0,1023.0,1023.0,16.0,14.0,15.0,21.0,31.0,6.0,6.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,3.0,10.0,339.0,346.0,6.0,77.0,351.0
6491,10.0,7.0,8.0,6.0,4.0,4.0,2.0,2.0,2.0,0.0,-3.0,75.0,75.0,81.0,69.0,57.0,36.0,37.0,56.0,44.0,27.0,1022.0,1020.0,1021.0,1024.0,1023.0,12.0,16.0,14.0,15.0,21.0,8.0,6.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,3.0,203.0,339.0,346.0,6.0,77.0
6492,12.0,10.0,7.0,8.0,6.0,4.0,4.0,2.0,2.0,2.0,0.0,70.0,75.0,75.0,81.0,69.0,42.0,36.0,37.0,56.0,44.0,1017.0,1022.0,1020.0,1021.0,1024.0,16.0,12.0,16.0,14.0,15.0,21.0,8.0,6.0,6.0,6.0,2.03,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,239.0,203.0,339.0,346.0,6.0
6493,10.0,12.0,10.0,7.0,8.0,6.0,6.0,4.0,2.0,2.0,2.0,72.0,70.0,75.0,75.0,81.0,38.0,42.0,36.0,37.0,56.0,1013.0,1017.0,1022.0,1020.0,1021.0,15.0,16.0,12.0,16.0,14.0,14.0,21.0,8.0,6.0,6.0,3.05,2.03,0.0,0.0,0.0,4.0,4.0,4.0,4.0,5.0,248.0,239.0,203.0,339.0,346.0
6494,8.0,10.0,12.0,10.0,7.0,8.0,4.0,6.0,4.0,2.0,2.0,65.0,72.0,70.0,75.0,75.0,37.0,38.0,42.0,36.0,37.0,1019.0,1013.0,1017.0,1022.0,1020.0,18.0,15.0,16.0,12.0,16.0,11.0,14.0,21.0,8.0,6.0,3.05,3.05,2.03,0.0,0.0,3.0,4.0,4.0,4.0,4.0,315.0,248.0,239.0,203.0,339.0
6495,7.0,8.0,10.0,12.0,10.0,7.0,0.0,4.0,6.0,4.0,2.0,56.0,65.0,72.0,70.0,75.0,26.0,37.0,38.0,42.0,36.0,1026.0,1019.0,1013.0,1017.0,1022.0,17.0,18.0,15.0,16.0,12.0,19.0,11.0,14.0,21.0,8.0,3.05,3.05,3.05,2.03,0.0,4.0,3.0,4.0,4.0,4.0,22.0,315.0,248.0,239.0,203.0
6496,6.0,7.0,8.0,10.0,12.0,10.0,-1.0,0.0,4.0,6.0,4.0,53.0,56.0,65.0,72.0,70.0,29.0,26.0,37.0,38.0,42.0,1031.0,1026.0,1019.0,1013.0,1017.0,18.0,17.0,18.0,15.0,16.0,10.0,19.0,11.0,14.0,21.0,0.0,3.05,3.05,3.05,2.03,3.0,4.0,3.0,4.0,4.0,34.0,22.0,315.0,248.0,239.0
6497,5.0,6.0,7.0,8.0,10.0,12.0,-1.0,-1.0,0.0,4.0,6.0,65.0,53.0,56.0,65.0,72.0,26.0,29.0,26.0,37.0,38.0,1030.0,1031.0,1026.0,1019.0,1013.0,21.0,18.0,17.0,18.0,15.0,3.0,10.0,19.0,11.0,14.0,0.0,0.0,3.05,3.05,3.05,2.0,3.0,4.0,3.0,4.0,350.0,34.0,22.0,315.0,248.0
6498,9.0,5.0,6.0,7.0,8.0,10.0,0.0,-1.0,-1.0,0.0,4.0,69.0,65.0,53.0,56.0,65.0,37.0,26.0,29.0,26.0,37.0,1022.0,1030.0,1031.0,1026.0,1019.0,12.0,21.0,18.0,17.0,18.0,8.0,3.0,10.0,19.0,11.0,0.0,0.0,0.0,3.05,3.05,4.0,2.0,3.0,4.0,3.0,225.0,350.0,34.0,22.0,315.0
6499,8.0,9.0,5.0,6.0,7.0,8.0,2.0,0.0,-1.0,-1.0,0.0,63.0,69.0,65.0,53.0,56.0,21.0,37.0,26.0,29.0,26.0,1010.0,1022.0,1030.0,1031.0,1026.0,14.0,12.0,21.0,18.0,17.0,14.0,8.0,3.0,10.0,19.0,2.03,0.0,0.0,0.0,3.05,5.0,4.0,2.0,3.0,4.0,304.0,225.0,350.0,34.0,22.0
6500,10.0,8.0,9.0,5.0,6.0,7.0,0.0,2.0,0.0,-1.0,-1.0,56.0,63.0,69.0,65.0,53.0,24.0,21.0,37.0,26.0,29.0,1015.0,1010.0,1022.0,1030.0,1031.0,24.0,14.0,12.0,21.0,18.0,6.0,14.0,8.0,3.0,10.0,0.0,2.03,0.0,0.0,0.0,2.0,5.0,4.0,2.0,3.0,193.0,304.0,225.0,350.0,34.0
6501,7.0,10.0,8.0,9.0,5.0,6.0,4.0,0.0,2.0,0.0,-1.0,65.0,56.0,63.0,69.0,65.0,38.0,24.0,21.0,37.0,26.0,1016.0,1015.0,1010.0,1022.0,1030.0,18.0,24.0,14.0,12.0,21.0,16.0,6.0,14.0,8.0,3.0,0.0,0.0,2.03,0.0,0.0,2.0,2.0,5.0,4.0,2.0,239.0,193.0,304.0,225.0,350.0
6502,8.0,7.0,10.0,8.0,9.0,5.0,-2.0,4.0,0.0,2.0,0.0,48.0,65.0,56.0,63.0,69.0,22.0,38.0,24.0,21.0,37.0,1024.0,1016.0,1015.0,1010.0,1022.0,19.0,18.0,24.0,14.0,12.0,21.0,16.0,6.0,14.0,8.0,0.0,0.0,0.0,2.03,0.0,2.0,2.0,2.0,5.0,4.0,281.0,239.0,193.0,304.0,225.0
6503,10.0,8.0,7.0,10.0,8.0,9.0,1.0,-2.0,4.0,0.0,2.0,57.0,48.0,65.0,56.0,63.0,30.0,22.0,38.0,24.0,21.0,1028.0,1024.0,1016.0,1015.0,1010.0,20.0,19.0,18.0,24.0,14.0,10.0,21.0,16.0,6.0,14.0,0.0,0.0,0.0,0.0,2.03,3.0,2.0,2.0,2.0,5.0,292.0,281.0,239.0,193.0,304.0
6504,9.0,10.0,8.0,7.0,10.0,8.0,4.0,1.0,-2.0,4.0,0.0,65.0,57.0,48.0,65.0,56.0,41.0,30.0,22.0,38.0,24.0,1025.0,1028.0,1024.0,1016.0,1015.0,18.0,20.0,19.0,18.0,24.0,8.0,10.0,21.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,287.0,292.0,281.0,239.0,193.0
6505,8.0,9.0,10.0,8.0,7.0,10.0,0.0,4.0,1.0,-2.0,4.0,58.0,65.0,57.0,48.0,65.0,18.0,41.0,30.0,22.0,38.0,1023.0,1025.0,1028.0,1024.0,1016.0,17.0,18.0,20.0,19.0,18.0,10.0,8.0,10.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,39.0,287.0,292.0,281.0,239.0
6506,13.0,8.0,9.0,10.0,8.0,7.0,1.0,0.0,4.0,1.0,-2.0,58.0,58.0,65.0,57.0,48.0,32.0,18.0,41.0,30.0,22.0,1024.0,1023.0,1025.0,1028.0,1024.0,22.0,17.0,18.0,20.0,19.0,3.0,10.0,8.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,197.0,39.0,287.0,292.0,281.0
6507,13.0,13.0,8.0,9.0,10.0,8.0,7.0,1.0,0.0,4.0,1.0,65.0,58.0,58.0,65.0,57.0,36.0,32.0,18.0,41.0,30.0,1024.0,1024.0,1023.0,1025.0,1028.0,26.0,22.0,17.0,18.0,20.0,10.0,3.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,222.0,197.0,39.0,287.0,292.0
6508,12.0,13.0,13.0,8.0,9.0,10.0,9.0,7.0,1.0,0.0,4.0,81.0,65.0,58.0,58.0,65.0,51.0,36.0,32.0,18.0,41.0,1025.0,1024.0,1024.0,1023.0,1025.0,13.0,26.0,22.0,17.0,18.0,10.0,10.0,3.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,173.0,222.0,197.0,39.0,287.0
6509,9.0,12.0,13.0,13.0,8.0,9.0,9.0,9.0,7.0,1.0,0.0,85.0,81.0,65.0,58.0,58.0,50.0,51.0,36.0,32.0,18.0,1025.0,1025.0,1024.0,1024.0,1023.0,10.0,13.0,26.0,22.0,17.0,5.0,10.0,10.0,3.0,10.0,0.25,0.0,0.0,0.0,0.0,6.0,5.0,2.0,2.0,1.0,88.0,173.0,222.0,197.0,39.0
6510,8.0,9.0,12.0,13.0,13.0,8.0,2.0,9.0,9.0,7.0,1.0,65.0,85.0,81.0,65.0,58.0,16.0,50.0,51.0,36.0,32.0,1029.0,1025.0,1025.0,1024.0,1024.0,13.0,10.0,13.0,26.0,22.0,11.0,5.0,10.0,10.0,3.0,0.0,0.25,0.0,0.0,0.0,1.0,6.0,5.0,2.0,2.0,1.0,88.0,173.0,222.0,197.0
6511,9.0,8.0,9.0,12.0,13.0,13.0,-7.0,2.0,9.0,9.0,7.0,41.0,65.0,85.0,81.0,65.0,7.0,16.0,50.0,51.0,36.0,1033.0,1029.0,1025.0,1025.0,1024.0,31.0,13.0,10.0,13.0,26.0,8.0,11.0,5.0,10.0,10.0,0.0,0.0,0.25,0.0,0.0,10.0,1.0,6.0,5.0,2.0,36.0,1.0,88.0,173.0,222.0
6512,11.0,9.0,8.0,9.0,12.0,13.0,-7.0,-7.0,2.0,9.0,9.0,31.0,41.0,65.0,85.0,81.0,9.0,7.0,16.0,50.0,51.0,1030.0,1033.0,1029.0,1025.0,1025.0,30.0,31.0,13.0,10.0,13.0,8.0,8.0,11.0,5.0,10.0,0.0,0.0,0.0,0.25,0.0,10.0,10.0,1.0,6.0,5.0,258.0,36.0,1.0,88.0,173.0
